Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Team_Pace,Team_eFG%,Team_TOV%,Team_ORB%,Team_FT/FGA,Team_ORtg,Opponent_Pace,Opponent_eFG%,Opponent_TOV%,Opponent_ORB%,Opponent_FT/FGA,Opponent_ORtg,Starters_Team,Bench_Team,Starters_Opp,Bench_Opp,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp,Previous_Tm,Previous_Opp,Previous_Streak
20220107,LAL,L,118,134,17,20,-1,ATL,False,97.8,0.53,6.83,24.33,0.22,121.6,100.1,0.48,14.43,34.8,0.19,105.6,"['Trae Young', 'John Collins', 'Bogdan Bogdanović', 'Timothé Luwawu-Cabarrot', 'Clint Capela']","['Kevin Huerter', 'Danilo Gallinari', 'Onyeka Okongwu', 'Delon Wright', 'Cam Reddish', 'Sharife Cooper', 'Skylar Mays', 'Jalen Johnson', 'Lou Williams']","['LeBron James', 'Malik Monk', 'Russell Westbrook', 'Avery Bradley', 'Stanley Johnson']","['Talen Horton-Tucker', 'Carmelo Anthony', 'Austin Reaves', 'Trevor Ariza', 'Dwight Howard', 'Kent Bazemore', 'Wayne Ellington', 'DeAndre Jordan']",16.04,14.51,6.72,5.94,0.0,0.0,0.0
20220107,SAS,W,119,100,21,16,6,PHI,False,97.83,0.54,8.87,24.27,0.24,121.53,98.73,0.5,11.63,32.6,0.19,111.8,"['Seth Curry', 'Tobias Harris', 'Matisse Thybulle', 'Furkan Korkmaz', 'Joel Embiid']","['Georges Niang', 'Danny Green', 'Andre Drummond', 'Charlie Brown Jr.', 'Aaron Henry', 'Myles Powell', 'Charles Bassey', 'Braxton Key']","['Dejounte Murray', 'Bryn Forbes', 'Jakob Poeltl', 'Keita Bates-Diop', 'Joshua Primo']","['Lonnie Walker IV', 'Drew Eubanks', 'Jock Landale', 'Tyler Johnson', 'Joe Wieskamp', 'Devontae Cacok', 'Jaylen Morris', 'Anthony Lamb']",13.89,10.63,3.89,3.01,0.0,0.0,0.0
20220106,LAC,W,106,89,29,8,-1,PHO,False,100.43,0.52,10.67,27.7,0.16,117.23,97.33,0.59,12.17,30.47,0.09,122.33,"['Mikal Bridges', 'Cameron Johnson', 'Chris Paul', 'Devin Booker', 'Jalen Smith']","['Cameron Payne', 'Elfrid Payton', 'Bismack Biyombo', 'Ish Wainright', 'Justin Jackson', 'Paris Bass']","['Eric Bledsoe', 'Marcus Morris', 'Terance Mann', 'Reggie Jackson', 'Serge Ibaka']","['Amir Coffey', 'Brandon Boston Jr.', 'Nicolas Batum', 'Justise Winslow', 'Jay Scrubb', 'Wenyen Gabriel', 'Keon Johnson', 'James Ennis III']",14.47,9.86,5.13,5.43,95.0,111.0,
20220106,GSW,W,101,96,13,25,-6,NOP,False,100.33,0.47,10.4,28.97,0.22,108.83,98.43,0.47,12.2,26.67,0.23,105.7,"['Herbert Jones', 'Brandon Ingram', 'Josh Hart', 'Jonas Valančiūnas', ""Devonte' Graham""]","['Garrett Temple', 'Nickeil Alexander-Walker', 'Gary Clark', 'Jaxson Hayes', 'Jose Alvarado', 'Jared Harper', 'Willy Hernangómez', 'Feron Hunt', 'Naji Marshall', 'Trey Murphy III']","['Jordan Poole', 'Andrew Wiggins', 'Otto Porter Jr.', 'Kevon Looney', 'Gary Payton II']","['Damion Lee', 'Moses Moody', 'Nemanja Bjelica', 'Andre Iguodala', 'Jonathan Kuminga', 'Chris Chiozza', 'Quinndary Weatherspoon']",11.37,11.66,3.34,3.57,85.0,126.0,
20220106,BOS,W,108,105,18,20,-1,NYK,False,93.7,0.49,12.1,21.03,0.23,102.97,96.1,0.51,13.0,25.8,0.18,109.4,"['Evan Fournier', 'Julius Randle', 'Alec Burks', 'RJ Barrett', 'Mitchell Robinson']","['Immanuel Quickley', 'Taj Gibson', 'Obi Toppin', 'Quentin Grimes', 'Kevin Knox', 'Miles McBride', 'Jericho Sims']","['Jayson Tatum', 'Robert Williams', 'Jaylen Brown', 'Marcus Smart', 'Al Horford']","['Dennis Schröder', 'Josh Richardson', 'Grant Williams', 'Enes Freedom', 'Bruno Fernando', 'Sam Hauser', 'Juancho Hernangómez', 'Romeo Langford', 'Aaron Nesmith', 'Jabari Parker']",9.9,15.77,4.71,4.26,122.5,124.0,
20220106,MEM,L,88,118,7,29,-2,DET,False,97.53,0.56,14.03,16.73,0.22,111.7,96.1,0.55,15.27,30.57,0.2,116.1,"['Saddiq Bey', 'Cade Cunningham', 'Killian Hayes', 'Hamidou Diallo', 'Isaiah Stewart']","['Trey Lyles', 'Luka Garza', 'Rodney McGruder', 'Josh Jackson', 'Saben Lee', 'Justin Robinson', 'Micah Potter']","['Jaren Jackson Jr.', 'Ziaire Williams', 'Ja Morant', 'Dillon Brooks', 'Steven Adams']","['Brandon Clarke', ""De'Anthony Melton"", 'Tyus Jones', 'Killian Tillie', 'Santi Aldama', 'Jarrett Culver', 'DaQuan Jeffries', 'Dakota Mathias', 'Jon Teske']",10.87,12.53,7.31,5.19,0.0,0.0,0.0
20220105,HOU,L,111,114,19,18,-1,WAS,False,100.53,0.56,10.5,19.7,0.23,117.0,97.77,0.58,12.03,34.7,0.23,126.23,"['Kyle Kuzma', 'Kentavious Caldwell-Pope', 'Deni Avdija', 'Bradley Beal', 'Daniel Gafford']","['Raul Neto', 'Corey Kispert', 'Dāvis Bertāns', 'Craig Sword', 'Joel Ayayi', 'Jaime Echenique', 'Jordan Goodwin', 'Alize Johnson', 'Isaiah Todd']","['Kevin Porter Jr.', 'Christian Wood', 'Jalen Green', ""Jae'Sean Tate"", 'Eric Gordon']","['Garrison Mathews', 'KJ Martin', 'Josh Christopher', 'David Nwaba', 'D.J. Augustin', 'Daishen Nix', 'Trevelin Queen', 'Daniel Theis']",16.35,10.21,2.99,6.04,0.0,0.0,0.0
20220105,MIN,L,90,98,13,23,-2,OKC,False,98.0,0.45,9.73,18.77,0.18,99.73,,,,,,,"['Shai Gilgeous-Alexander', 'Aaron Wiggins', 'Josh Giddey', 'Jeremiah Robinson-Earl', 'Aleksej Pokusevski']","['Kenrich Williams', 'Darius Bazley', 'Tre Mann', 'Mike Muscala', 'Ty Jerome', 'Derrick Favors', 'Théo Maledon', 'Paul Watson']","['Karl-Anthony Towns', 'Anthony Edwards', ""D'Angelo Russell"", 'Jarred Vanderbilt', 'Patrick Beverley']","['Jaylen Nowell', 'Jaden McDaniels', 'Malik Beasley', 'Naz Reid', 'Taurean Prince', 'Leandro Bolmaro', 'Nathan Knight', 'Jake Layman', 'Jordan McLaughlin', 'Josh Okogie']",11.3,13.68,5.85,5.98,0.0,0.0,0.0
20220105,MIL,W,117,111,17,17,1,TOR,False,100.23,0.51,11.13,27.2,0.2,111.97,99.7,0.54,14.7,25.0,0.15,113.4,"['Pascal Siakam', 'Fred VanVleet', 'Scottie Barnes', 'OG Anunoby', 'Gary Trent Jr.']","['Precious Achiuwa', 'Chris Boucher', 'Khem Birch', 'Justin Champagnie', 'Dalano Banton', 'Malachi Flynn', 'David Johnson']","['Jordan Nwora', 'Jrue Holiday', 'Khris Middleton', 'Wesley Matthews', 'Bobby Portis']","['Rodney Hood', 'Sandro Mamukelashvili', 'DeMarcus Cousins', 'Javonte Smart', 'Thanasis Antetokounmpo', 'Luke Kornet', 'Semi Ojeleye']",16.63,12.24,3.39,2.46,97.0,93.0,
20220105,DET,W,140,111,19,19,1,CHO,False,102.83,0.57,12.13,19.47,0.19,114.87,97.53,0.5,10.67,17.57,0.22,106.07,"['LaMelo Ball', 'Terry Rozier', 'Gordon Hayward', 'Miles Bridges', 'Mason Plumlee']","['P.J. Washington', 'Kelly Oubre Jr.', 'Jalen McDaniels', 'Cody Martin', 'Ish Smith', 'Nick Richards', 'James Bouknight', 'Kai Jones', 'JT Thor', 'Arnoldas Kulboka']","['Saddiq Bey', 'Cade Cunningham', 'Killian Hayes', 'Trey Lyles', 'Hamidou Diallo']","['Justin Robinson', 'Josh Jackson', 'Rodney McGruder', 'Saben Lee', 'Micah Potter', 'Luka Garza']",13.95,14.21,4.16,3.65,0.0,0.0,0.0
20220105,PHI,L,106,116,7,31,-7,ORL,False,99.5,0.5,11.5,15.67,0.22,105.93,97.83,0.51,11.73,23.67,0.25,110.5,"['Gary Harris', 'Franz Wagner', 'Mo Bamba', 'Cole Anthony', 'Wendell Carter Jr.']","['Terrence Ross', 'Chuma Okeke', 'R.J. Hampton', 'Tim Frazier', 'Freddie Gillespie', 'Ignas Brazdeikis', 'Hassani Gravett', 'Mychal Mulder']","['Tobias Harris', 'Seth Curry', 'Furkan Korkmaz', 'Joel Embiid', 'Danny Green']","['Georges Niang', 'Andre Drummond', 'Isaiah Joe', 'Myles Powell', 'Charles Bassey', 'Charlie Brown Jr.', 'Aaron Henry', 'Braxton Key']",10.96,14.33,5.79,4.06,96.0,101.0,
20220105,DEN,W,115,109,27,10,3,UTA,False,102.07,0.52,12.83,27.8,0.33,116.3,97.0,0.51,15.17,22.07,0.2,101.87,"['Bojan Bogdanović', 'Donovan Mitchell', ""Royce O'Neale"", 'Mike Conley', 'Udoka Azubuike']","['Jordan Clarkson', 'Rudy Gay', 'Eric Paschall', 'Trent Forrest', 'Jared Butler', 'Malik Fitts', 'Elijah Hughes']","['Will Barton', 'Nikola Jokić', 'Aaron Gordon', 'Austin Rivers', 'Facundo Campazzo']","['Monte Morris', 'Bones Hyland', 'Davon Reed', 'JaMychal Green', 'Bol Bol', 'Rayjon Tucker', 'Petr Cornelie']",11.35,11.41,2.93,3.83,122.0,110.0,
20220105,IND,W,129,121,23,12,1,BRK,False,99.87,0.55,12.67,23.8,0.2,114.73,93.1,0.6,10.47,26.77,0.12,126.03,"['Kevin Durant', 'James Harden', 'Kyrie Irving', 'Nic Claxton', 'David Duke Jr.']","['Patty Mills', ""DeAndre' Bembry"", 'LaMarcus Aldridge', 'James Johnson', 'Blake Griffin', 'Bruce Brown', 'Jevon Carter', 'Paul Millsap', ""Day'Ron Sharpe"", 'Cam Thomas']","['Keifer Sykes', 'Domantas Sabonis', 'Duane Washington Jr.', 'Myles Turner', 'Justin Holiday']","['Lance Stephenson', 'Oshae Brissett', 'Justin Anderson', 'Ahmad Caver', 'Nate Hinton', 'Terry Taylor']",15.89,10.52,4.02,1.9,105.0,98.0,
20220105,ATL,L,102,108,16,23,-2,SAC,False,95.9,0.56,13.67,19.77,0.19,112.83,97.8,0.65,10.53,20.07,0.16,129.17,"['Tyrese Haliburton', ""De'Aaron Fox"", 'Harrison Barnes', 'Damian Jones', 'Marvin Bagley III']","['Buddy Hield', 'Davion Mitchell', 'Maurice Harkless', 'Alex Len', 'Tristan Thompson', 'Neemias Queta', ""Jahmi'us Ramsey""]","['Delon Wright', 'Cam Reddish', 'Timothé Luwawu-Cabarrot', 'Danilo Gallinari', 'Clint Capela']","['Kevin Huerter', 'Onyeka Okongwu', 'Lou Williams', 'Chaundee Brown Jr.', 'Chris Clemons', 'Sharife Cooper', 'Skylar Mays']",10.49,10.83,4.69,5.62,0.0,0.0,0.0
20220105,MIA,L,109,115,14,22,-1,POR,False,98.07,0.51,8.77,28.97,0.23,117.9,99.87,0.51,14.33,31.07,0.21,113.97,"['Norman Powell', 'Anfernee Simons', 'Nassir Little', 'Jusuf Nurkić', 'Larry Nance Jr.']","['Robert Covington', 'Ben McLemore', 'Dennis Smith Jr.', 'Trendon Watford', 'CJ Elleby', 'Greg Brown III', 'Reggie Perry', 'Tony Snell']","['Caleb Martin', 'P.J. Tucker', 'Omer Yurtseven', 'Max Strus', 'Kyle Lowry']","['Tyler Herro', 'Duncan Robinson', 'Kyle Guy', 'Chris Silva', 'Haywood Highsmith', 'KZ Okpala']",11.84,11.59,4.77,7.08,0.0,0.0,0.0
20220105,GSW,W,99,82,19,18,4,DAL,False,93.9,0.52,10.67,17.83,0.21,110.83,98.43,0.47,12.2,26.67,0.23,105.7,"['Dorian Finney-Smith', 'Maxi Kleber', 'Luka Dončić', 'Jalen Brunson', 'Dwight Powell']","['Reggie Bullock', 'Tim Hardaway Jr.', 'Sterling Brown', 'Josh Green', 'Marquese Chriss', 'Frank Ntilikina', 'Theo Pinson', 'Moses Brown']","['Stephen Curry', 'Andrew Wiggins', 'Draymond Green', 'Gary Payton II', 'Kevon Looney']","['Jordan Poole', 'Juan Toscano-Anderson', 'Damion Lee', 'Nemanja Bjelica', 'Jonathan Kuminga', 'Quinndary Weatherspoon', 'Chris Chiozza', 'Moses Moody']",11.84,12.13,5.68,4.59,0.0,0.0,0.0
20220105,BOS,W,99,97,14,22,1,SAS,False,101.67,0.48,13.0,25.67,0.17,102.97,96.1,0.51,13.0,25.8,0.18,109.4,"['Jakob Poeltl', 'Keldon Johnson', 'Dejounte Murray', 'Devin Vassell', 'Derrick White']","['Keita Bates-Diop', 'Bryn Forbes', 'Jock Landale', 'Tre Jones', 'Joshua Primo', 'Drew Eubanks', 'Jaylen Morris', 'Joe Wieskamp', 'Thaddeus Young']","['Jayson Tatum', 'Jaylen Brown', 'Marcus Smart', 'Robert Williams', 'Al Horford']","['Dennis Schröder', 'Grant Williams', 'Josh Richardson', 'Romeo Langford', 'Bruno Fernando', 'Sam Hauser', 'Juancho Hernangómez', 'Enes Freedom', 'Aaron Nesmith', 'Jabari Parker']",11.6,15.11,4.78,4.29,96.0,88.0,
20220104,IND,W,104,94,17,20,-1,NYK,False,96.0,0.46,14.0,17.33,0.25,96.7,93.1,0.6,10.47,26.77,0.12,126.03,"['RJ Barrett', 'Julius Randle', 'Alec Burks', 'Taj Gibson', 'Evan Fournier']","['Mitchell Robinson', 'Immanuel Quickley', 'Quentin Grimes', 'Obi Toppin', 'Miles McBride', 'Damyean Dotson', 'Kevin Knox', 'Jericho Sims']","['Domantas Sabonis', 'Keifer Sykes', 'Duane Washington Jr.', 'Myles Turner', 'Justin Holiday']","['Torrey Craig', 'Lance Stephenson', 'Justin Anderson', 'Oshae Brissett', 'Ahmad Caver', 'Nate Hinton', 'Terry Taylor']",9.85,10.05,5.64,3.03,97.3,105.7,
20220104,TOR,L,104,129,14,21,-4,SAS,False,102.2,0.49,10.53,20.23,0.13,102.5,100.23,0.58,14.5,21.37,0.17,116.4,"['Keldon Johnson', 'Devin Vassell', 'Tre Jones', 'Jakob Poeltl', 'Derrick White']","['Joshua Primo', 'Jock Landale', 'Bryn Forbes', 'Keita Bates-Diop', 'Joe Wieskamp', 'Drew Eubanks', 'Jaylen Morris', 'Thaddeus Young']","['Scottie Barnes', 'Fred VanVleet', 'Gary Trent Jr.', 'OG Anunoby', 'Pascal Siakam']","['Chris Boucher', 'Precious Achiuwa', 'Khem Birch', 'Justin Champagnie', 'Dalano Banton', 'Malachi Flynn', 'Isaac Bonga']",9.95,16.77,3.8,4.66,0.0,0.0,0.0
20220104,PHO,L,110,123,13,24,-4,NOP,False,98.43,0.5,11.07,26.2,0.2,110.4,100.43,0.56,16.2,28.67,0.19,112.07,"['Josh Hart', ""Devonte' Graham"", 'Jonas Valančiūnas', 'Herbert Jones', 'Brandon Ingram']","['Garrett Temple', 'Nickeil Alexander-Walker', 'Jaxson Hayes', 'Jose Alvarado', 'Gary Clark', 'Jared Harper', 'Willy Hernangómez', 'Justin James', 'Naji Marshall', 'Trey Murphy III']","['Mikal Bridges', 'Chris Paul', 'Cameron Johnson', 'Devin Booker', 'Jalen Smith']","['Bismack Biyombo', 'Cameron Payne', 'Elfrid Payton', 'Justin Jackson', 'Ish Wainright', 'Paris Bass', 'M.J. Walker']",12.8,13.61,4.61,4.42,100.0,112.0,
20220104,MEM,L,106,110,21,16,-1,CLE,False,96.6,0.59,13.07,24.53,0.19,121.07,96.1,0.55,15.27,30.57,0.2,116.1,"['Evan Mobley', 'Lauri Markkanen', 'Darius Garland', 'Jarrett Allen', 'Lamar Stevens']","['Kevin Love', 'Dylan Windler', 'Brandon Goodwin', 'Dean Wade', 'Ed Davis', 'RJ Nembhard Jr.', 'Kevin Pangos']","['Desmond Bane', 'Ja Morant', 'Steven Adams', 'Jaren Jackson Jr.', 'Killian Tillie']","['Brandon Clarke', 'Tyus Jones', 'Jarrett Culver', 'Ziaire Williams', 'Santi Aldama', 'DaQuan Jeffries', 'Dakota Mathias', 'Yves Pons', 'Xavier Sneed', 'Jon Teske']",13.76,12.55,5.89,3.18,121.0,132.0,
20220104,LAL,L,114,122,16,22,-2,SAC,False,93.1,0.54,13.33,18.53,0.19,109.4,100.1,0.48,14.43,34.8,0.19,105.6,"['Tyrese Haliburton', ""De'Aaron Fox"", 'Harrison Barnes', 'Damian Jones', 'Marvin Bagley III']","['Buddy Hield', 'Davion Mitchell', 'Alex Len', 'Maurice Harkless', 'Neemias Queta', ""Jahmi'us Ramsey"", 'Tristan Thompson']","['Malik Monk', 'LeBron James', 'Russell Westbrook', 'Avery Bradley', 'Trevor Ariza']","['Talen Horton-Tucker', 'Austin Reaves', 'Dwight Howard', 'Carmelo Anthony', 'Kent Bazemore', 'Wayne Ellington', 'DeAndre Jordan']",9.93,14.49,3.85,5.53,116.5,127.0,
20220103,UTA,L,104,115,13,23,-1,NOP,False,101.2,0.5,11.33,22.07,0.24,110.03,102.07,0.54,11.43,19.7,0.22,113.43,"['Josh Hart', 'Brandon Ingram', ""Devonte' Graham"", 'Herbert Jones', 'Jonas Valančiūnas']","['Nickeil Alexander-Walker', 'Garrett Temple', 'Jaxson Hayes', 'Jose Alvarado', 'Gary Clark', 'Willy Hernangómez', 'Jared Harper', 'Justin James', 'Naji Marshall', 'Trey Murphy III']","['Rudy Gobert', 'Bojan Bogdanović', 'Donovan Mitchell', 'Mike Conley', ""Royce O'Neale""]","['Joe Ingles', 'Jordan Clarkson', 'Rudy Gay', 'Trent Forrest', 'Jared Butler', 'Malik Fitts', 'Elijah Hughes', 'Miye Oni']",15.03,14.14,5.67,3.53,101.5,112.0,
20220103,MIN,L,104,122,19,18,7,LAC,False,98.67,0.59,11.6,20.3,0.14,120.27,,,,,,,"['Terance Mann', 'Marcus Morris', 'Eric Bledsoe', 'Reggie Jackson', 'Serge Ibaka']","['Amir Coffey', 'Xavier Moon', 'Justise Winslow', 'Keon Johnson', 'Wenyen Gabriel', 'James Ennis III', 'Jay Scrubb', 'Luke Kennard']","['Anthony Edwards', 'Jarred Vanderbilt', 'Naz Reid', 'Patrick Beverley', 'Malik Beasley']","['Jaden McDaniels', 'Jaylen Nowell', 'Taurean Prince', 'Nathan Knight', 'Josh Okogie', 'Jordan McLaughlin', 'Leandro Bolmaro', 'Jake Layman', 'Greg Monroe']",11.47,9.99,4.88,5.39,119.7,100.3,
20220103,CHO,W,124,121,18,18,-1,WAS,False,97.27,0.57,11.67,22.33,0.16,116.87,102.83,0.5,15.4,23.23,0.16,101.77,"['Bradley Beal', 'Kyle Kuzma', 'Deni Avdija', 'Daniel Gafford', 'Kentavious Caldwell-Pope']","['Corey Kispert', 'Dāvis Bertāns', 'Alize Johnson', 'Joel Ayayi', 'Jaime Echenique', 'Jordan Goodwin', 'Craig Sword', 'Isaiah Todd', 'Cassius Winston']","['Miles Bridges', 'Gordon Hayward', 'Terry Rozier', 'LaMelo Ball', 'Mason Plumlee']","['Cody Martin', 'Jalen McDaniels', 'Ish Smith', 'Kelly Oubre Jr.', 'James Bouknight', 'Kai Jones', 'Arnoldas Kulboka', 'Nick Richards', 'JT Thor']",16.09,13.39,1.79,3.95,95.0,103.0,
20220103,DEN,W,103,89,18,18,2,DAL,False,94.17,0.51,10.8,19.9,0.21,111.23,97.0,0.51,15.17,22.07,0.2,101.87,"['Luka Dončić', 'Jalen Brunson', 'Maxi Kleber', 'Dwight Powell', 'Dorian Finney-Smith']","['Reggie Bullock', 'Tim Hardaway Jr.', 'Josh Green', 'Marquese Chriss', 'Sterling Brown', 'Frank Ntilikina', 'Theo Pinson', 'Moses Brown']","['Nikola Jokić', 'Aaron Gordon', 'Facundo Campazzo', 'Will Barton', 'Austin Rivers']","['Davon Reed', 'Bones Hyland', 'JaMychal Green', 'Vlatko Čančar', 'Bol Bol', 'Rayjon Tucker', 'Petr Cornelie', 'Carlik Jones']",11.0,12.51,6.27,3.6,93.0,103.5,
20220103,MIL,W,115,106,6,28,-4,DET,False,99.17,0.53,15.6,20.27,0.23,107.23,99.7,0.54,14.7,25.0,0.15,113.4,"['Saddiq Bey', 'Cade Cunningham', 'Trey Lyles', 'Hamidou Diallo', 'Killian Hayes']","['Justin Robinson', 'Josh Jackson', 'Luka Garza', 'Saben Lee', 'Micah Potter', 'Rodney McGruder']","['Giannis Antetokounmpo', 'Jrue Holiday', 'Bobby Portis', 'Khris Middleton', 'Grayson Allen']","['George Hill', 'Pat Connaughton', 'Wesley Matthews', 'DeMarcus Cousins', 'Rodney Hood', 'Luke Kornet', 'Sandro Mamukelashvili', 'Javonte Smart']",13.95,16.21,3.06,4.0,91.0,115.5,
20220103,ATL,W,136,131,13,22,1,POR,False,98.2,0.47,9.07,26.27,0.28,111.33,97.8,0.65,10.53,20.07,0.16,129.17,"['Anfernee Simons', 'Norman Powell', 'Nassir Little', 'Larry Nance Jr.', 'Jusuf Nurkić']","['Robert Covington', 'Ben McLemore', 'Dennis Smith Jr.', 'Trendon Watford', 'Greg Brown III', 'CJ Elleby', 'Reggie Perry', 'Tony Snell']","['Trae Young', 'Kevin Huerter', 'Clint Capela', 'Skylar Mays', 'Timothé Luwawu-Cabarrot']","['Danilo Gallinari', 'Delon Wright', 'Onyeka Okongwu', 'Lou Williams', 'Chaundee Brown Jr.', 'Chris Clemons', 'Sharife Cooper', 'Cameron Oliver']",7.56,11.6,4.61,7.25,0.0,0.0,0.0
20220103,MIA,W,115,108,28,7,2,GSW,False,97.17,0.56,16.37,23.83,0.14,109.83,99.87,0.51,14.33,31.07,0.21,113.97,"['Draymond Green', 'Andrew Wiggins', 'Stephen Curry', 'Gary Payton II', 'Kevon Looney']","['Jordan Poole', 'Otto Porter Jr.', 'Nemanja Bjelica', 'Damion Lee', 'Juan Toscano-Anderson', 'Jonathan Kuminga', 'Quinndary Weatherspoon', 'Chris Chiozza', 'Andre Iguodala', 'Moses Moody']","['Tyler Herro', 'Kyle Lowry', 'Caleb Martin', 'Omer Yurtseven', 'Jimmy Butler']","['P.J. Tucker', 'Kyle Guy', 'Chris Silva', 'Mario Chalmers', 'Haywood Highsmith', 'Nik Stauskas']",14.24,15.24,6.05,6.3,0.0,0.0,0.0
20220103,MEM,L,104,118,23,11,-3,BRK,False,102.8,0.56,12.13,22.87,0.2,117.4,96.1,0.55,15.27,30.57,0.2,116.1,"['James Harden', 'Kevin Durant', 'Patty Mills', 'Nic Claxton', ""DeAndre' Bembry""]","['Bruce Brown', 'James Johnson', 'Blake Griffin', 'Cam Thomas', 'Jevon Carter', ""Day'Ron Sharpe"", 'David Duke Jr.', 'Kessler Edwards', 'Paul Millsap']","['Desmond Bane', 'Ja Morant', 'Steven Adams', 'Jaren Jackson Jr.', 'Killian Tillie']","['Jarrett Culver', 'Brandon Clarke', 'Tyus Jones', 'Santi Aldama', 'Yves Pons', 'Xavier Sneed', 'DaQuan Jeffries', 'Dakota Mathias', 'Jon Teske']",16.72,13.89,4.89,2.64,0.0,0.0,0.0
20220103,HOU,W,133,113,19,16,4,PHI,False,95.37,0.53,8.9,23.5,0.26,119.3,97.77,0.58,12.03,34.7,0.23,126.23,"['Furkan Korkmaz', 'Tobias Harris', 'Seth Curry', 'Joel Embiid', 'Danny Green']","['Isaiah Joe', 'Shake Milton', 'Georges Niang', 'Andre Drummond', 'Paul Reed', 'Charles Bassey', 'Aaron Henry', 'Charlie Brown Jr.']","['Daniel Theis', 'Garrison Mathews', 'Eric Gordon', ""Jae'Sean Tate"", 'Jalen Green']","['KJ Martin', 'David Nwaba', 'Josh Christopher', 'D.J. Augustin', 'Trevelin Queen', 'Daishen Nix', 'Usman Garuba']",14.39,10.29,2.83,5.82,0.0,0.0,0.0
20220103,CHI,L,98,102,7,30,-5,ORL,False,99.53,0.52,11.43,17.7,0.25,109.93,97.1,0.53,11.93,27.37,0.21,113.17,"['Wendell Carter Jr.', 'Gary Harris', 'Franz Wagner', 'Mo Bamba', 'Tim Frazier']","['R.J. Hampton', 'Terrence Ross', 'Admiral Schofield', 'Hassani Gravett', 'Freddie Gillespie', 'Ignas Brazdeikis', 'Mychal Mulder']","['DeMar DeRozan', 'Nikola Vučević', 'Zach LaVine', 'Lonzo Ball', 'Derrick Jones Jr.']","['Coby White', 'Troy Brown Jr.', 'Ayo Dosunmu', 'Alfonzo McKinnie', 'Jordan Bell', 'Devon Dotson', 'Mac McClung', 'Matt Thomas']",11.37,14.26,5.28,5.74,88.0,123.0,
20220102,MIA,W,115,113,15,22,1,SAC,False,94.33,0.5,13.7,19.37,0.19,103.63,99.87,0.51,14.33,31.07,0.21,113.97,"[""De'Aaron Fox"", 'Tyrese Haliburton', 'Harrison Barnes', 'Damian Jones', 'Marvin Bagley III']","['Buddy Hield', 'Davion Mitchell', 'Alex Len', 'Chimezie Metu', 'Maurice Harkless', 'Tristan Thompson', 'Terence Davis', 'Neemias Queta', ""Jahmi'us Ramsey""]","['Kyle Lowry', 'Jimmy Butler', 'Tyler Herro', 'Omer Yurtseven', 'Caleb Martin']","['Kyle Guy', 'Haywood Highsmith', 'Nik Stauskas', 'Chris Silva', 'Mario Chalmers', 'Aric Holman']",10.05,14.18,4.87,8.0,0.0,0.0,0.0
20220102,IND,W,108,104,20,16,1,CLE,False,95.8,0.6,14.3,22.4,0.18,121.0,93.1,0.6,10.47,26.77,0.12,126.03,"['Evan Mobley', 'Lauri Markkanen', 'Jarrett Allen', 'Kevin Pangos', 'Isaac Okoro']","['Lamar Stevens', 'Kevin Love', 'Brandon Goodwin', 'Dean Wade', 'Ed Davis', 'Tacko Fall', 'RJ Nembhard Jr.', 'Malik Newman', 'Dylan Windler']","['Domantas Sabonis', 'Myles Turner', 'Justin Holiday', 'Keifer Sykes', 'Duane Washington Jr.']","['Torrey Craig', 'Oshae Brissett', 'Lance Stephenson', 'Justin Anderson', 'Ahmad Caver', 'Nate Hinton', 'Terry Taylor']",8.9,7.5,6.22,3.95,0.0,0.0,0.0
20220102,BOS,L,111,116,7,29,-1,ORL,False,96.33,0.53,13.53,17.43,0.22,107.07,96.1,0.51,13.0,25.8,0.18,109.4,"['Gary Harris', 'Wendell Carter Jr.', 'Tim Frazier', 'Franz Wagner', 'Mo Bamba']","['Terrence Ross', 'Admiral Schofield', 'Hassani Gravett', 'R.J. Hampton', 'Ignas Brazdeikis', 'Moritz Wagner', 'Freddie Gillespie', 'Mychal Mulder']","['Jaylen Brown', 'Marcus Smart', 'Dennis Schröder', 'Grant Williams', 'Al Horford']","['Josh Richardson', 'Payton Pritchard', 'Jabari Parker', 'Sam Hauser', 'Bruno Fernando', 'Al-Farouq Aminu', 'Juancho Hernangómez', 'Norvel Pelle']",10.75,8.64,6.58,5.26,79.0,92.0,
20220102,DAL,L,86,95,13,22,-2,OKC,False,100.73,0.44,9.73,20.97,0.22,102.17,94.17,0.54,12.27,16.83,0.25,111.57,"['Aaron Wiggins', 'Josh Giddey', 'Ty Jerome', 'Aleksej Pokusevski', 'Isaiah Roby']","['Théo Maledon', 'Kenrich Williams', 'Mike Muscala', 'Derrick Favors', 'Rob Edwards', 'Gabriel Deck', 'Jaylen Hoard', 'Scotty Hopson', 'Olivier Sarr', 'Paul Watson']","['Luka Dončić', 'Dorian Finney-Smith', 'Jalen Brunson', 'Dwight Powell', 'Maxi Kleber']","['Reggie Bullock', 'Tim Hardaway Jr.', 'Josh Green', 'Marquese Chriss', 'Sterling Brown', 'Moses Brown', 'Theo Pinson', 'Frank Ntilikina']",8.24,13.29,2.72,6.35,84.0,103.0,
